cve_id,drift_score,cvss_variance,nvd_score,nvd_cvss_version,github_score,github_cvss_version,assigning_cna,nvd_status
CVE-2025-64435,0.6,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2025-64437,0.4,0.0,5.0,3.1,5.0,3.1,github,Analyzed
CVE-2025-64458,0.4,0.0,7.5,3.1,7.5,3.1,6a34fbeb-21d4-45e7-8e0a-62b95bc12c92,Analyzed
CVE-2025-64459,0.4,0.0,9.1,3.1,9.1,3.1,6a34fbeb-21d4-45e7-8e0a-62b95bc12c92,Analyzed
CVE-2025-64484,0.4,0.0,8.5,3.1,8.5,3.1,github,Awaiting Analysis
CVE-2025-64494,0.4,0.0,4.6,3.1,4.6,3.1,github,Awaiting Analysis
CVE-2025-64500,0.4,0.0,7.3,3.1,7.3,3.1,github,Analyzed
CVE-2025-64501,0.4,0.0,7.6,3.1,7.6,3.1,github,Awaiting Analysis
CVE-2025-64508,0.4,0.0,7.5,3.1,7.5,3.1,github,Awaiting Analysis
CVE-2025-64509,0.4,0.0,7.5,3.1,7.5,3.1,github,Awaiting Analysis
CVE-2025-64517,0.4,0.0,4.4,3.1,4.4,3.1,github,Awaiting Analysis
CVE-2025-64518,0.4,0.0,7.5,3.1,7.5,3.1,github,Awaiting Analysis
CVE-2025-64519,0.4,0.0,8.8,3.1,8.8,3.1,github,Analyzed
CVE-2025-64521,0.4,0.0,4.8,3.1,4.8,3.1,github,Analyzed
CVE-2025-64525,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2025-64527,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2025-64530,0.4,0.0,7.5,3.1,7.5,3.1,github,Awaiting Analysis
CVE-2025-64641,0.4,0.0,4.1,3.1,4.1,3.1,mattermost,Analyzed
CVE-2025-6465,0.4,0.0,4.3,3.1,4.3,3.1,mattermost,Analyzed
CVE-2025-64702,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2025-64712,0.4,0.0,9.8,3.1,9.8,3.1,github,Analyzed
CVE-2025-64714,0.4,0.0,5.8,3.1,5.8,3.1,github,Awaiting Analysis
CVE-2025-64718,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2025-64747,0.4,0.0,5.5,3.1,5.5,3.1,github,Analyzed
CVE-2025-64748,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2025-64749,0.4,0.0,4.3,3.1,4.3,3.1,github,Analyzed
CVE-2025-64750,0.4,0.0,4.5,3.1,4.5,3.1,github,Awaiting Analysis
CVE-2025-64756,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-64757,0.4,0.0,3.5,3.1,3.5,3.1,github,Analyzed
CVE-2025-64758,0.4,0.0,4.8,3.1,4.8,3.1,github,Awaiting Analysis
CVE-2025-64767,0.4,0.0,9.1,3.1,9.1,3.1,github,Awaiting Analysis
CVE-2025-64775,0.4,0.0,7.5,3.1,7.5,3.1,apache,Analyzed
CVE-2025-65014,0.4,0.0,3.7,3.1,3.7,3.1,github,Analyzed
CVE-2025-65073,0.4,0.0,7.5,3.1,7.5,3.1,mitre,Awaiting Analysis
CVE-2025-65090,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2025-65091,0.4,0.0,10.0,3.1,10.0,3.1,github,Analyzed
CVE-2025-65093,0.4,0.0,5.5,3.1,5.5,3.1,github,Analyzed
CVE-2025-65098,0.4,0.0,7.4,3.1,7.4,3.1,github,Analyzed
CVE-2025-65103,0.4,0.0,8.8,3.1,8.8,3.1,github,Awaiting Analysis
CVE-2025-65108,0.4,0.0,10.0,3.1,10.0,3.1,github,Awaiting Analysis
CVE-2025-65186,0.4,0.0,6.1,3.1,6.1,3.1,mitre,Analyzed
CVE-2025-65346,0.4,0.0,9.1,3.1,9.1,3.1,mitre,Analyzed
CVE-2025-65430,0.4,0.0,5.4,3.1,5.4,3.1,mitre,Analyzed
CVE-2025-65431,0.4,0.0,5.4,3.1,5.4,3.1,mitre,Analyzed
CVE-2025-6544,0.4,0.0,9.8,3.0,9.8,3.0,huntr,Analyzed
CVE-2025-65482,0.4,0.0,9.8,3.1,9.8,3.1,mitre,Analyzed
CVE-2025-65581,0.4,0.0,5.3,3.1,5.3,3.1,mitre,Analyzed
CVE-2025-65621,0.4,0.0,5.4,3.1,5.4,3.1,mitre,Analyzed
CVE-2025-65657,0.4,0.0,6.5,3.1,6.5,3.1,mitre,Analyzed
CVE-2025-65681,0.4,0.0,3.3,3.1,3.3,3.1,mitre,Analyzed
CVE-2025-65795,0.4,0.0,7.5,3.1,7.5,3.1,mitre,Analyzed
CVE-2025-65796,0.4,0.0,4.3,3.1,4.3,3.1,mitre,Analyzed
CVE-2025-65797,0.4,0.0,6.5,3.1,6.5,3.1,mitre,Analyzed
CVE-2025-65798,0.4,0.0,5.4,3.1,5.4,3.1,mitre,Analyzed
CVE-2025-65799,0.4,0.0,4.3,3.1,4.3,3.1,mitre,Analyzed
CVE-2025-65854,0.4,0.0,9.8,3.1,9.8,3.1,mitre,Analyzed
CVE-2025-65896,0.4,0.0,9.8,3.1,9.8,3.1,mitre,Analyzed
CVE-2025-65942,0.4,0.0,2.7,3.1,2.7,3.1,github,Awaiting Analysis
CVE-2025-65945,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-65960,0.4,0.0,6.6,3.1,6.6,3.1,github,Analyzed
CVE-2025-65995,0.4,0.0,6.5,3.1,6.5,3.1,apache,Analyzed
CVE-2025-65998,0.4,0.0,7.5,3.1,7.5,3.1,apache,Analyzed
CVE-2025-66001,0.4,0.0,8.8,3.1,8.8,3.1,suse,Awaiting Analysis
CVE-2025-66020,0.4,0.0,7.5,3.1,7.5,3.1,github,Awaiting Analysis
CVE-2025-66026,0.4,0.0,6.1,3.1,6.1,3.1,github,Analyzed
CVE-2025-66033,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2025-66040,0.4,0.0,3.6,3.1,3.6,3.1,github,Awaiting Analysis
CVE-2025-66202,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2025-66249,0.4,0.0,6.3,3.1,6.3,3.1,apache,Analyzed
CVE-2025-66292,0.4,0.0,8.1,3.1,8.1,3.1,github,Analyzed
CVE-2025-66295,0.4,0.0,8.8,3.1,8.8,3.1,github,Analyzed
CVE-2025-66296,0.4,0.0,8.8,3.1,8.8,3.1,github,Analyzed
CVE-2025-66299,0.4,0.0,8.8,3.1,8.8,3.1,github,Analyzed
CVE-2025-66300,0.4,0.0,8.5,3.1,8.5,3.1,github,Analyzed
CVE-2025-66302,0.4,0.0,6.8,3.1,6.8,3.1,github,Analyzed
CVE-2025-66303,0.4,0.0,4.9,3.1,4.9,3.1,github,Analyzed
CVE-2025-66371,0.4,0.0,5.0,3.1,5.0,3.1,mitre,Awaiting Analysis
CVE-2025-66372,0.4,0.0,2.8,3.1,2.8,3.1,mitre,Awaiting Analysis
CVE-2025-66388,0.4,0.0,6.5,3.1,6.5,3.1,apache,Modified
CVE-2025-66401,0.4,0.0,9.8,3.1,9.8,3.1,github,Analyzed
CVE-2025-66406,0.4,0.0,5.0,3.1,5.0,3.1,github,Awaiting Analysis
CVE-2025-66420,0.4,0.0,5.4,3.1,5.4,3.1,mitre,Awaiting Analysis
CVE-2025-66421,0.4,0.0,5.4,3.1,5.4,3.1,mitre,Awaiting Analysis
CVE-2025-66422,0.4,0.0,4.3,3.1,4.3,3.1,mitre,Analyzed
CVE-2025-66423,0.4,0.0,7.1,3.1,7.1,3.1,mitre,Analyzed
CVE-2025-66424,0.4,0.0,6.5,3.1,6.5,3.1,mitre,Analyzed
CVE-2025-66454,0.4,0.0,6.5,3.1,6.5,3.1,github,Awaiting Analysis
CVE-2025-66469,0.4,0.0,6.1,3.1,6.1,3.1,github,Analyzed
CVE-2025-66470,0.4,0.0,6.1,3.1,6.1,3.1,github,Analyzed
CVE-2025-66491,0.4,0.0,5.9,3.1,5.9,3.1,github,Analyzed
CVE-2025-66506,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-66507,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-66508,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2025-66564,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-66614,0.4,0.0,9.1,3.1,9.1,3.1,apache,Modified
CVE-2025-66623,0.4,0.0,7.4,3.1,7.4,3.1,github,Analyzed
CVE-2025-66625,0.4,0.0,4.9,3.1,4.9,3.1,github,Analyzed
CVE-2025-66628,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-66645,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-66675,0.4,0.0,8.2,3.1,8.2,3.1,apache,Analyzed
CVE-2025-66843,0.4,0.0,5.4,3.1,5.4,3.1,mitre,Analyzed
CVE-2025-66844,0.4,0.0,9.1,3.1,9.1,3.1,mitre,Analyzed
CVE-2025-67165,0.4,0.0,9.8,3.1,9.8,3.1,mitre,Analyzed
CVE-2025-67288,0.4,0.0,10.0,3.1,10.0,3.1,mitre.org,Modified
CVE-2025-67364,0.4,0.0,7.5,3.1,7.5,3.1,mitre,Analyzed
CVE-2025-67419,0.4,0.0,7.5,3.1,7.5,3.1,mitre,Analyzed
CVE-2025-67485,0.6,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2025-67489,0.4,0.0,9.8,3.1,9.8,3.1,github,Awaiting Analysis
CVE-2025-67490,0.4,0.0,5.4,3.1,5.4,3.1,github,Analyzed
CVE-2025-67492,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2025-67505,0.4,0.0,8.4,3.1,8.4,3.1,github,Analyzed
CVE-2025-67507,0.4,0.0,8.1,3.1,8.1,3.1,github,Analyzed
CVE-2025-67509,0.4,0.0,8.2,3.1,8.2,3.1,github,Analyzed
CVE-2025-67510,0.4,0.0,9.4,3.1,9.4,3.1,github,Analyzed
CVE-2025-67635,0.4,0.0,7.5,3.1,7.5,3.1,googlegroups,Analyzed
CVE-2025-67636,0.4,0.0,4.3,3.1,4.3,3.1,googlegroups,Analyzed
CVE-2025-67637,0.4,0.0,4.3,3.1,4.3,3.1,googlegroups,Analyzed
CVE-2025-67638,0.4,0.0,4.3,3.1,4.3,3.1,googlegroups,Analyzed
CVE-2025-67639,0.4,0.0,3.5,3.1,3.5,3.1,googlegroups,Analyzed
CVE-2025-67640,0.4,0.0,5.0,3.1,5.0,3.1,googlegroups,Analyzed
CVE-2025-67642,0.4,0.0,4.3,3.1,4.3,3.1,googlegroups,Analyzed
CVE-2025-67643,0.4,0.0,4.3,3.1,4.3,3.1,googlegroups,Analyzed
CVE-2025-67715,0.4,0.0,4.3,3.1,4.3,3.1,github,Analyzed
CVE-2025-67720,0.4,0.0,6.5,3.1,6.5,3.1,github,Awaiting Analysis
CVE-2025-67729,0.4,0.0,8.8,3.1,8.8,3.1,github,Analyzed
CVE-2025-67735,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2025-67750,0.4,0.0,8.4,3.1,8.4,3.1,github,Awaiting Analysis
CVE-2025-67779,0.4,0.0,7.5,3.1,7.5,3.1,fb,Modified
CVE-2025-67847,0.4,0.0,8.8,3.1,8.8,3.1,puiterwijk,Analyzed
CVE-2025-67848,0.4,0.0,8.1,3.1,8.1,3.1,puiterwijk,Analyzed
CVE-2025-67853,0.4,0.0,7.5,3.1,7.5,3.1,puiterwijk,Analyzed
CVE-2025-67860,0.4,0.0,3.8,3.1,3.8,3.1,suse,Awaiting Analysis
CVE-2025-67895,0.4,0.0,9.8,3.1,9.8,3.1,apache,Analyzed
CVE-2025-67897,0.4,0.0,5.3,3.1,5.3,3.1,mitre,Awaiting Analysis
CVE-2025-67898,0.4,0.0,4.5,3.1,4.5,3.1,mitre,Awaiting Analysis
CVE-2025-68113,0.4,0.0,6.5,3.1,6.5,3.1,github,Awaiting Analysis
CVE-2025-68120,1.0,0.0,5.4,3.1,5.4,3.1,golang,Analyzed
CVE-2025-68154,0.4,0.0,8.1,3.1,8.1,3.1,github,Analyzed
CVE-2025-68155,0.4,0.0,7.5,3.1,7.5,3.1,github,Awaiting Analysis
CVE-2025-68156,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-68157,0.4,0.0,3.7,3.1,3.7,3.1,github,Analyzed
CVE-2025-68271,0.4,0.0,10.0,3.1,10.0,3.1,github,Awaiting Analysis
CVE-2025-68272,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-68273,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2025-68280,0.4,0.0,6.5,3.1,6.5,3.1,apache,Analyzed
CVE-2025-68383,0.4,0.0,6.5,3.1,6.5,3.1,elastic,Analyzed
CVE-2025-68384,0.4,0.0,6.5,3.1,6.5,3.1,elastic,Analyzed
CVE-2025-68390,0.4,0.0,4.9,3.1,4.9,3.1,elastic,Analyzed
CVE-2025-68398,0.4,0.0,9.1,3.1,9.1,3.1,github,Modified
CVE-2025-68438,0.4,0.0,7.5,3.1,7.5,3.1,apache,Analyzed
CVE-2025-68458,0.4,0.0,3.7,3.1,3.7,3.1,github,Analyzed
CVE-2025-68463,0.4,0.0,4.9,3.1,4.9,3.1,mitre,Awaiting Analysis
CVE-2025-68467,0.4,0.0,3.4,3.1,3.4,3.1,github,Analyzed
CVE-2025-68470,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2025-68475,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-68478,0.4,0.0,7.1,3.1,7.1,3.1,github,Analyzed
CVE-2025-68480,0.4,0.0,5.3,3.1,5.3,3.1,github,Awaiting Analysis
CVE-2025-68493,0.4,0.0,8.1,3.1,8.1,3.1,apache,Modified
CVE-2025-68616,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-68620,0.4,0.0,9.1,3.1,9.1,3.1,github,Analyzed
CVE-2025-68668,0.6,0.0,9.9,3.1,9.9,3.1,github,Modified
CVE-2025-68675,0.4,0.0,7.5,3.1,7.5,3.1,apache,Modified
CVE-2025-68926,0.4,0.0,9.8,3.1,9.8,3.1,github,Analyzed
CVE-2025-68942,0.4,0.0,5.4,3.1,5.4,3.1,mitre,Analyzed
CVE-2025-68943,0.4,0.0,5.3,3.1,5.3,3.1,mitre,Analyzed
CVE-2025-68946,0.4,0.0,5.4,3.1,5.4,3.1,mitre,Analyzed
CVE-2025-68949,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2025-69197,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2025-69200,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-69206,0.4,0.0,4.3,3.1,4.3,3.1,github,Analyzed
CVE-2025-69219,0.4,0.0,8.8,3.1,8.8,3.1,apache,Analyzed
CVE-2025-69223,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-69256,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-69277,0.4,0.0,4.5,3.1,4.5,3.1,mitre,Awaiting Analysis
CVE-2025-69287,0.4,0.0,5.4,3.1,5.4,3.1,github,Awaiting Analysis
CVE-2025-69413,0.4,0.0,5.3,3.1,5.3,3.1,mitre,Analyzed
CVE-2025-69534,0.4,0.0,7.5,3.1,7.5,3.1,mitre,Analyzed
CVE-2025-69662,0.4,0.0,8.6,3.1,8.6,3.1,mitre,Analyzed
CVE-2025-69820,0.4,0.0,6.0,3.1,6.0,3.1,mitre,Analyzed
CVE-2025-6984,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Awaiting Analysis
CVE-2025-6985,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Awaiting Analysis
CVE-2025-69983,0.4,0.0,9.8,3.1,9.8,3.1,mitre,Modified
CVE-2025-69985,0.4,0.0,9.8,3.1,9.8,3.1,mitre,Analyzed
CVE-2025-70058,0.4,0.0,7.4,3.1,7.4,3.1,mitre,Analyzed
CVE-2025-70560,0.4,0.0,8.4,3.1,8.4,3.1,mitre,Modified
CVE-2025-70791,0.4,0.0,6.1,3.1,6.1,3.1,mitre,Analyzed
CVE-2025-70792,0.4,0.0,6.1,3.1,6.1,3.1,mitre,Analyzed
CVE-2025-70844,0.4,0.0,6.1,3.1,6.1,3.1,mitre,Analyzed
CVE-2025-70849,0.4,0.0,6.1,3.1,6.1,3.1,mitre,Analyzed
CVE-2025-70948,0.4,0.0,9.3,3.1,9.3,3.1,mitre,Awaiting Analysis
CVE-2025-70949,0.4,0.0,7.5,3.1,7.5,3.1,mitre,Awaiting Analysis
CVE-2025-70958,0.4,0.0,6.1,3.1,6.1,3.1,mitre,Analyzed
CVE-2025-70974,0.4,0.0,10.0,3.1,10.0,3.1,mitre,Awaiting Analysis
CVE-2025-71176,0.4,0.0,6.8,3.1,6.8,3.1,mitre,Awaiting Analysis
CVE-2025-7338,0.4,0.0,7.5,3.1,7.5,3.1,ce714d77-add3-4f53-aff5-83d477b104bb,Awaiting Analysis
CVE-2025-7339,0.4,0.0,3.4,3.1,3.4,3.1,ce714d77-add3-4f53-aff5-83d477b104bb,Awaiting Analysis
CVE-2025-7445,0.4,0.0,6.5,3.1,6.5,3.1,liggitt,Awaiting Analysis
CVE-2025-7647,0.4,0.0,7.3,3.0,7.3,3.0,huntr,Awaiting Analysis
CVE-2025-7784,0.4,0.0,6.5,3.1,6.5,3.1,redhat,Analyzed
CVE-2025-8077,0.4,0.0,9.8,3.1,9.8,3.1,suse,Awaiting Analysis
CVE-2025-8082,0.4,0.0,6.3,3.1,6.3,3.1,36c7be3b-2937-45df-85ea-ca7133ea542c,Awaiting Analysis
CVE-2025-8083,0.4,0.0,8.6,3.1,8.6,3.1,36c7be3b-2937-45df-85ea-ca7133ea542c,Awaiting Analysis
CVE-2025-8283,0.4,0.0,3.7,3.1,3.7,3.1,redhat,Modified
CVE-2025-8341,0.4,0.0,5.0,3.1,5.0,3.1,grafana,Awaiting Analysis
CVE-2025-8402,0.4,0.0,4.9,3.1,4.9,3.1,mattermost,Analyzed
CVE-2025-8419,0.4,0.0,5.3,3.1,5.3,3.1,redhat,Modified
CVE-2025-8556,0.4,0.0,3.7,3.1,3.7,3.1,redhat,Awaiting Analysis
CVE-2025-8709,0.4,0.0,7.3,3.0,7.3,3.0,huntr,Awaiting Analysis
CVE-2025-8917,0.4,0.0,5.8,3.0,5.8,3.0,huntr,Awaiting Analysis
CVE-2025-8943,0.4,0.0,9.8,3.1,9.8,3.1,jfrog,Analyzed
CVE-2025-8959,0.4,0.0,7.5,3.1,7.5,3.1,hashicorp,Analyzed
CVE-2025-9076,0.4,0.0,6.5,3.1,6.5,3.1,mattermost,Analyzed
CVE-2025-9078,0.4,0.0,4.3,3.1,4.3,3.1,mattermost,Analyzed
CVE-2025-9162,0.4,0.0,4.9,3.1,4.9,3.1,redhat,Awaiting Analysis
CVE-2025-9566,0.4,0.0,8.1,3.1,8.1,3.1,redhat,Awaiting Analysis
CVE-2025-9636,0.4,0.0,7.9,3.1,7.9,3.1,f86ef6dc-4d3a-42ad-8f28-e6d5547a5007,Analyzed
CVE-2025-9708,0.4,0.0,6.8,3.1,6.8,3.1,liggitt,Awaiting Analysis
CVE-2025-9784,0.4,0.0,7.5,3.1,7.5,3.1,redhat,Modified
CVE-2025-9821,0.4,0.0,2.7,3.1,2.7,3.1,mautic,Awaiting Analysis
CVE-2025-9822,0.4,0.0,5.5,3.1,5.5,3.1,mautic,Awaiting Analysis
CVE-2025-9824,0.4,0.0,5.9,3.1,5.9,3.1,mautic,Awaiting Analysis
CVE-2025-9954,0.4,0.0,7.5,3.1,7.5,3.1,drupal,Analyzed
CVE-2026-0545,0.4,0.0,9.1,3.0,9.1,3.0,huntr,Undergoing Analysis
CVE-2026-0599,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Undergoing Analysis
CVE-2026-0707,0.4,0.0,5.3,3.1,5.3,3.1,redhat,Awaiting Analysis
CVE-2026-0775,0.4,0.0,7.0,3.0,7.0,3.0,trendmicro,Awaiting Analysis
CVE-2026-0871,0.4,0.0,4.9,3.1,4.9,3.1,redhat,Analyzed
CVE-2026-0969,0.4,0.0,8.8,3.1,8.8,3.1,hashicorp,Awaiting Analysis
CVE-2026-0976,0.4,0.0,3.7,3.1,3.7,3.1,redhat,Awaiting Analysis
CVE-2026-0997,0.4,0.0,4.3,3.1,4.3,3.1,mattermost,Analyzed
CVE-2026-0998,0.4,0.0,4.3,3.1,4.3,3.1,mattermost,Analyzed
CVE-2026-1035,0.4,0.0,3.1,3.1,3.1,3.1,redhat,Awaiting Analysis
CVE-2026-1115,0.4,0.0,9.6,3.0,9.6,3.0,huntr,Awaiting Analysis
CVE-2026-1117,0.4,0.0,8.2,3.0,8.2,3.0,huntr,Undergoing Analysis
CVE-2026-1163,0.4,0.0,4.1,3.0,4.1,3.0,huntr,Undergoing Analysis
CVE-2026-1180,0.4,0.0,5.8,3.1,5.8,3.1,redhat,Awaiting Analysis
CVE-2026-1190,0.4,0.0,3.1,3.1,3.1,3.1,redhat,Awaiting Analysis
CVE-2026-1217,0.4,0.0,5.4,3.1,5.4,3.1,wordfence,Awaiting Analysis
CVE-2026-1245,0.4,0.0,6.5,3.1,6.5,3.1,cert,Analyzed
CVE-2026-1312,0.4,0.0,5.4,3.1,5.4,3.1,6a34fbeb-21d4-45e7-8e0a-62b95bc12c92,Analyzed
CVE-2026-1462,0.4,0.0,8.8,3.0,8.8,3.0,huntr,Received
CVE-2026-1486,0.4,0.0,8.8,3.1,8.8,3.1,redhat,Awaiting Analysis
CVE-2026-1518,0.4,0.0,2.7,3.1,2.7,3.1,redhat,Awaiting Analysis
CVE-2026-1526,0.4,0.0,7.5,3.1,7.5,3.1,ce714d77-add3-4f53-aff5-83d477b104bb,Analyzed
CVE-2026-1527,0.4,0.0,4.6,3.1,4.6,3.1,ce714d77-add3-4f53-aff5-83d477b104bb,Analyzed
CVE-2026-1528,0.4,0.0,7.5,3.1,7.5,3.1,ce714d77-add3-4f53-aff5-83d477b104bb,Analyzed
CVE-2026-1529,0.4,0.0,8.1,3.1,8.1,3.1,redhat,Awaiting Analysis
CVE-2026-1530,0.4,0.0,8.1,3.1,8.1,3.1,redhat,Awaiting Analysis
CVE-2026-1531,0.4,0.0,8.1,3.1,8.1,3.1,redhat,Awaiting Analysis
CVE-2026-1580,0.4,0.0,8.8,3.1,8.8,3.1,liggitt,Awaiting Analysis
CVE-2026-1605,0.4,0.0,7.5,3.1,7.5,3.1,eclipse,Analyzed
CVE-2026-1774,1.0,0.0,9.8,3.1,9.8,3.1,cert,Awaiting Analysis
CVE-2026-1839,0.4,0.0,6.5,3.0,6.5,3.0,huntr,Undergoing Analysis
CVE-2026-2033,0.4,0.0,8.1,3.0,8.1,3.0,trendmicro,Awaiting Analysis
CVE-2026-20796,0.4,0.0,3.1,3.1,3.1,3.1,mattermost,Analyzed
CVE-2026-2092,0.4,0.0,7.7,3.1,7.7,3.1,redhat,Awaiting Analysis
CVE-2026-21226,0.4,0.0,7.5,3.1,7.5,3.1,microsoft,Analyzed
CVE-2026-21386,0.4,0.0,4.3,3.1,4.3,3.1,mattermost,Analyzed
CVE-2026-21438,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2026-21447,0.4,0.0,7.1,3.1,7.1,3.1,github,Analyzed
CVE-2026-21452,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2026-21531,0.4,0.0,9.8,3.1,9.8,3.1,microsoft,Analyzed
CVE-2026-21851,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2026-21858,0.4,0.0,10.0,3.1,10.0,3.1,github,Analyzed
CVE-2026-21871,0.4,0.0,6.1,3.1,6.1,3.1,github,Analyzed
CVE-2026-21872,0.4,0.0,6.1,3.1,6.1,3.1,github,Analyzed
CVE-2026-21874,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2026-21882,0.4,0.0,8.4,3.1,8.4,3.1,github,Awaiting Analysis
CVE-2026-21884,0.4,0.0,8.2,3.1,8.2,3.1,github,Analyzed
CVE-2026-21885,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2026-21894,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2026-22022,0.4,0.0,8.2,3.1,8.2,3.1,apache,Analyzed
CVE-2026-22030,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2026-22037,0.4,0.0,8.4,3.1,8.4,3.1,github,Awaiting Analysis
CVE-2026-22242,0.4,0.0,4.9,3.1,4.9,3.1,github,Analyzed
CVE-2026-22253,0.4,0.0,5.4,3.1,5.4,3.1,github,Analyzed
CVE-2026-22256,0.4,0.0,8.8,3.1,8.8,3.1,github,Analyzed
CVE-2026-22257,0.4,0.0,8.8,3.1,8.8,3.1,github,Analyzed
CVE-2026-2229,0.4,0.0,7.5,3.1,7.5,3.1,ce714d77-add3-4f53-aff5-83d477b104bb,Analyzed
CVE-2026-22444,0.4,0.0,7.1,3.1,7.1,3.1,apache,Analyzed
CVE-2026-2256,0.4,0.0,6.5,3.1,6.5,3.1,cert,Awaiting Analysis
CVE-2026-22584,0.4,0.0,9.8,3.1,9.8,3.1,salesforce,Analyzed
CVE-2026-22588,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2026-22589,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2026-22592,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2026-22594,0.4,0.0,8.1,3.1,8.1,3.1,github,Analyzed
CVE-2026-22595,0.4,0.0,8.1,3.1,8.1,3.1,github,Analyzed
CVE-2026-22611,0.4,0.0,3.7,3.1,3.7,3.1,github,Awaiting Analysis
CVE-2026-2265,1.0,0.0,6.5,3.1,6.5,3.1,cert,Awaiting Analysis
CVE-2026-22686,0.4,0.0,10.0,3.1,10.0,3.1,github,Analyzed
CVE-2026-22689,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2026-22692,0.4,0.0,4.9,3.1,4.9,3.1,github,Received
CVE-2026-22699,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2026-22700,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2026-22701,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2026-22702,0.4,0.0,4.5,3.1,4.5,3.1,github,Analyzed
CVE-2026-22703,0.4,0.0,5.5,3.1,5.5,3.1,github,Analyzed
CVE-2026-22705,0.4,0.0,6.4,3.1,6.4,3.1,github,Awaiting Analysis
CVE-2026-22723,1.0,0.0,6.5,3.1,6.5,3.1,vmware,Analyzed
CVE-2026-22728,0.4,0.0,4.9,3.1,4.9,3.1,vmware,Awaiting Analysis
CVE-2026-22729,0.4,0.0,8.6,3.1,8.6,3.1,vmware,Analyzed
CVE-2026-22730,0.4,0.0,8.8,3.1,8.8,3.1,vmware,Analyzed
CVE-2026-22731,0.4,0.0,8.2,3.1,8.2,3.1,vmware,Undergoing Analysis
CVE-2026-22732,0.4,0.0,9.1,3.1,9.1,3.1,vmware,Undergoing Analysis
CVE-2026-22733,0.4,0.0,8.2,3.1,8.2,3.1,vmware,Undergoing Analysis
CVE-2026-22735,0.4,0.0,2.6,3.1,2.6,3.1,vmware,Undergoing Analysis
CVE-2026-22737,0.4,0.0,5.9,3.1,5.9,3.1,vmware,Undergoing Analysis
CVE-2026-22738,1.0,0.0,9.8,3.1,9.8,3.1,vmware,Awaiting Analysis
